bus,voltage,load_MW,p_inj_mw,neighbor_count,voltage_class,scenario
62,0.9636489091844423,0.0,0.0,1.0,1,117
63,0.9803743772626861,0.0,0.0,2.0,2,117
64,1.0050000000000003,0.0,391.0,2.0,3,117
65,1.05,42.9104490599738,349.0895509400262,4.0,4,117
66,1.0182436347448354,31.004072067135144,-31.004072067135144,2.0,3,117
67,0.9960891849084987,0.0,0.0,0.0,2,117
68,1.035,0.0,0.0,5.0,4,117
69,0.9839999999999998,80.68035988789579,-80.68035988789579,5.0,2,117
70,0.9858354374070358,0.0,0.0,3.0,2,117
71,0.98,15.085015240171249,-15.085015240171249,2.0,2,117
72,0.991,7.775973742373461,-7.775973742373461,1.0,2,117
73,0.9580000000000002,90.3680523322997,-90.3680523322997,2.0,1,117
74,0.9597348770137292,65.35950011100246,-65.35950011100246,5.0,1,117
75,0.943,91.91285240001075,-91.91285240001075,2.0,0,117
76,1.006,73.61370876202653,-73.61370876202653,7.0,3,117
77,1.0024639916373492,89.48897873477233,-89.48897873477233,2.0,3,117
78,1.0083720534558838,45.426264157119995,-45.426264157119995,2.0,3,117
79,1.0400000000000003,180.78137211905783,296.21862788094217,7.0,4,117
80,0.9812600479920366,0.0,0.0,0.0,2,117
81,0.9858560064720512,68.07417550373775,-68.07417550373775,3.0,2,117
82,0.9834766936284061,23.498021506667335,-23.498021506667335,3.0,2,117
83,0.9791085600919507,14.489344416238408,-14.489344416238408,2.0,1,117
84,0.985,29.91281033257302,-29.91281033257302,5.0,2,117
85,0.9811502494409303,29.379367946386395,-29.379367946386395,1.0,2,117
86,1.015,0.0,4.0,0.0,3,117
87,0.9874852437977886,53.87583244983645,-53.87583244983645,2.0,2,117
88,1.005,0.0,607.0,6.0,3,117
89,0.9849999999999998,195.70458937427122,-195.70458937427122,3.0,2,117
90,0.9799999999999998,13.825555683569753,-13.825555683569753,2.0,1,117
91,0.9900000000000001,80.49339870834258,-80.49339870834258,7.0,2,117
92,0.9849583797482978,14.322460272967406,-14.322460272967406,2.0,2,117
93,0.9885224789728371,38.44384990268689,-38.44384990268689,5.0,2,117
94,0.9778200139774177,54.57261872869374,-54.57261872869374,2.0,1,117
95,0.9906976066946779,42.85800535116457,-42.85800535116457,5.0,2,117
96,1.0092447336288555,17.667243109423435,-17.667243109423435,2.0,3,117
97,1.0203867964423785,40.55154814627999,-40.55154814627999,2.0,4,117
98,1.0100000000000002,49.29721270749963,-49.29721270749963,2.0,3,117
99,1.017,44.94994153357796,207.05005846642203,8.0,3,117
100,0.9908101781964515,26.409076098289404,-26.409076098289404,2.0,2,117
101,0.9888285367965037,6.597132471743533,-6.597132471743533,2.0,2,117
102,1.0100000000000007,29.43264808292872,10.567351917071282,4.0,3,117
103,0.971,46.69281511293342,-46.69281511293342,3.0,1,117
104,0.9650000000000001,35.96003740730817,-35.96003740730817,5.0,1,117
105,0.9591242552312383,52.72624871225423,-52.72624871225423,3.0,1,117
106,0.952,57.70726040053321,-57.70726040053321,2.0,1,117
107,0.9655066567624739,2.7712875152652168,-2.7712875152652168,2.0,1,117
108,0.9663211189156395,9.217056713516913,-9.217056713516913,2.0,1,117
109,0.9729999999999998,52.94652519746214,-52.94652519746214,4.0,1,117
110,0.9799999999999999,0.0,36.0,1.0,1,117
111,0.9749999999999999,87.35784749325377,-87.35784749325377,1.0,1,117
112,0.993,8.059472108669262,-8.059472108669262,2.0,2,117
113,0.9592711183422291,10.932547283409692,-10.932547283409692,2.0,1,117
114,0.959139865779828,29.50630065670631,-29.50630065670631,2.0,1,117
115,1.0049999999999997,234.92907826641712,-234.92907826641712,0.0,3,117
116,0.9724216502150127,23.601963173973157,-23.601963173973157,1.0,1,117
117,0.9440881856246945,42.83405805163953,-42.83405805163953,2.0,0,117
0,0.9549999999999998,59.961671267292374,-59.961671267292374,2.0,1,118
1,0.9707774702994909,24.587639880369476,-24.587639880369476,2.0,1,118
2,0.9671575455695129,45.44383785873442,-45.44383785873442,3.0,1,118
3,0.998,44.22558479069116,-44.22558479069116,2.0,2,118
4,1.0021489508831634,0.0,0.0,4.0,3,118
5,0.9900000000000001,63.42539303059014,-63.42539303059014,2.0,2,118
6,0.9891747261798234,24.063963952893225,-24.063963952893225,2.0,2,118
7,1.0150000000000003,33.33782225782032,-33.33782225782032,2.0,3,118
8,1.0429182051130945,0.0,0.0,2.0,4,118
9,1.0500000000000003,0.0,450.0,1.0,4,118
10,0.9844940518870141,78.57506297964821,-78.57506297964821,4.0,2,118
11,0.9899999999999999,55.21988608420112,29.78011391579888,7.0,2,118
12,0.9667625396385336,39.905705315908534,-39.905705315908534,2.0,1,118
13,0.9829644981632107,17.881159279291797,-17.881159279291797,2.0,2,118
14,0.9700000000000002,106.61801432888849,-106.61801432888849,5.0,1,118
15,0.9823805404678322,31.50331903932094,-31.50331903932094,2.0,2,118
16,0.9944586449417995,13.652120782754304,-13.652120782754304,5.0,2,118
17,0.973,70.79444025690144,-70.79444025690144,2.0,1,118
18,0.9619999999999997,59.50643186874387,-59.50643186874387,4.0,1,118
19,0.951744902375692,23.404992591868464,-23.404992591868464,2.0,1,118
20,0.9502323799438875,18.25714644514243,-18.25714644514243,2.0,1,118
21,0.9610774395896665,12.300743559555656,-12.300743559555656,2.0,1,118
22,0.9958787759738915,8.3648523259968,-8.3648523259968,4.0,2,118
23,0.9919999999999999,16.6038898637415,-16.6038898637415,3.0,2,118
24,1.05,0.0,220.0,2.0,4,118
25,1.0149999999999997,0.0,314.0,1.0,3,118
26,0.9679999999999999,98.52862417067665,-98.52862417067665,4.0,1,118
27,0.9606662841312829,20.913196930870082,-20.913196930870082,2.0,1,118
28,0.9624334356110229,31.190040270182127,-31.190040270182127,2.0,1,118
29,0.9806144826782833,0.0,0.0,3.0,2,118
30,0.9670000000000003,53.00631072806531,-46.00631072806531,3.0,1,118
31,0.963,81.40704938801777,-81.40704938801777,5.0,1,118
32,0.9687619195070195,27.1265451394725,-27.1265451394725,2.0,1,118
33,0.9839999999999999,73.01367902811573,-73.01367902811573,4.0,2,118
34,0.9799561618616822,41.187157492787016,-41.187157492787016,2.0,1,118
35,0.9799999999999999,40.87642622752246,-40.87642622752246,2.0,1,118
36,0.9887733271600754,0.0,0.0,5.0,2,118
37,0.9479945761560521,0.0,0.0,2.0,0,118
38,0.9681193644396405,35.54260192782804,-35.54260192782804,2.0,1,118
39,0.9700000000000001,87.24094961771655,-87.24094961771655,4.0,1,118
40,0.965153711007735,48.83563672239253,-48.83563672239253,2.0,1,118
41,0.9850000000000002,119.12903805043194,-119.12903805043194,4.0,2,118
42,0.9692724469441953,20.64004828613703,-20.64004828613703,2.0,1,118
43,0.9716716460166098,21.778102932227977,-21.778102932227977,2.0,1,118
44,0.9759830870780003,63.464847946915384,-63.464847946915384,3.0,1,118
45,1.005,31.726671777620805,-12.726671777620805,3.0,3,118
46,1.0040409743536989,38.713576099584905,-38.713576099584905,3.0,3,118
47,1.0199071061284717,24.968552656328512,-24.968552656328512,2.0,3,118
48,1.0249999999999997,106.81687652106118,97.18312347893882,12.0,4,118
49,0.9983292316708292,22.08398588568347,-22.08398588568347,2.0,2,118
50,0.9614639514086859,21.82051418043288,-21.82051418043288,3.0,1,118
51,0.9511022483434137,20.380024587324776,-20.380024587324776,2.0,1,118
52,0.9425630877687492,27.347566419815482,-27.347566419815482,2.0,0,118
53,0.9549999999999998,154.6830376587469,-106.68303765874691,6.0,1,118
54,0.9520000000000003,83.79030194672181,-83.79030194672181,3.0,1,118
55,0.954,114.3376383053781,-114.3376383053781,6.0,1,118
56,0.9682503054214479,13.27915544151697,-13.27915544151697,2.0,1,118
57,0.955070636945138,16.483519304223854,-16.483519304223854,2.0,1,118
58,0.9849999999999999,376.2555833361707,-221.25558333617067,6.0,2,118
59,0.9925696760400639,96.38328469778415,-96.38328469778415,3.0,2,118
60,0.995,0.0,160.0,3.0,2,118
61,0.9979999999999999,100.25988366673806,-100.25988366673806,4.0,2,118
62,0.9636952688860644,0.0,0.0,1.0,1,118
63,0.9797247230489645,0.0,0.0,2.0,1,118
64,1.005,0.0,391.0,2.0,3,118
65,1.0500000000000003,46.08232527410482,345.91767472589515,4.0,4,118
66,1.0179179273177217,36.33214099802007,-36.33214099802007,2.0,3,118
67,0.9961160738437324,0.0,0.0,0.0,2,118
68,1.035,0.0,0.0,5.0,4,118
69,0.9839999999999999,88.41567093306448,-88.41567093306448,5.0,2,118
70,0.9858699097215354,0.0,0.0,3.0,2,118
71,0.9800000000000003,14.940801130570199,-14.940801130570199,2.0,2,118
72,0.9910000000000001,6.650892305504467,-6.650892305504467,1.0,2,118
73,0.958,83.29344580687102,-83.29344580687102,2.0,1,118
74,0.9606680513119256,61.92222149586885,-61.92222149586885,5.0,1,118
75,0.9429999999999996,89.15662498736022,-89.15662498736022,2.0,0,118
76,1.0059999999999998,75.99935372755914,-75.99935372755914,7.0,3,118
77,1.002190397115076,99.09560330617335,-99.09560330617335,2.0,3,118
78,1.0082005946314783,44.26943667334275,-44.26943667334275,2.0,3,118
79,1.0400000000000003,149.17323923151162,327.8267607684884,7.0,4,118
80,0.9816089006037187,0.0,0.0,0.0,2,118
81,0.9861090017671169,63.58490305759341,-63.58490305759341,3.0,2,118
82,0.9830835711089038,26.821269549850513,-26.821269549850513,3.0,2,118
83,0.9788662911061923,14.6173003665606,-14.6173003665606,2.0,1,118
84,0.9849999999999999,31.963885246844043,-31.963885246844043,5.0,2,118
85,,28.64162394962846,-28.64162394962846,1.0,1,118
86,,0.0,4.0,0.0,1,118
87,0.987198621824308,59.17791561631495,-59.17791561631495,2.0,2,118
88,1.0050000000000001,0.0,607.0,6.0,3,118
89,0.9850000000000001,194.87821823019513,-194.87821823019513,3.0,2,118
90,0.9800000000000001,12.80114631118227,-12.80114631118227,2.0,2,118
91,0.9899999999999999,79.49249881001433,-79.49249881001433,7.0,2,118
92,0.984960939177252,15.085826210633552,-15.085826210633552,2.0,2,118
93,0.988818001121273,34.26195589107683,-34.26195589107683,5.0,2,118
94,0.9782967337036457,51.194419614778155,-51.194419614778155,2.0,1,118
95,0.9907625505702705,47.188028085080795,-47.188028085080795,5.0,2,118
96,1.009440484845879,16.89348195514644,-16.89348195514644,2.0,3,118
97,1.0192879730038773,47.543851617170404,-47.543851617170404,2.0,3,118
98,1.0099999999999996,46.676102665963484,-46.676102665963484,2.0,3,118
99,1.017,50.90662332357324,201.09337667642677,8.0,3,118
100,0.9909146962127258,24.729307890287497,-24.729307890287497,2.0,2,118
101,0.9887933654745767,6.788946466321084,-6.788946466321084,2.0,2,118
102,1.01,29.082868260952072,10.917131739047928,4.0,3,118
103,0.9710000000000002,44.03821749572659,-44.03821749572659,3.0,1,118
104,0.9649999999999996,36.2513540165494,-36.2513540165494,5.0,1,118
105,0.9590161204345047,51.835747875185056,-51.835747875185056,3.0,1,118
106,0.9519999999999997,66.91034085913522,-66.91034085913522,2.0,1,118
107,0.9656300850110023,2.2882877290555186,-2.2882877290555186,2.0,1,118
108,0.9664121251948087,9.381355418239215,-9.381355418239215,2.0,1,118
109,0.9730000000000001,51.004331788294486,-51.004331788294486,4.0,1,118
110,0.98,0.0,36.0,1.0,2,118
111,0.975,87.32542297889576,-87.32542297889576,1.0,1,118
112,0.9929999999999999,7.357484228917223,-7.357484228917223,2.0,2,118
113,0.951654034274926,8.945286949085864,-8.945286949085864,2.0,1,118
114,0.9502221811042968,27.88609200911451,-27.88609200911451,2.0,1,118
115,1.005,215.0530137577721,-215.0530137577721,0.0,3,118
116,0.9716005144230023,25.67260196175934,-25.67260196175934,1.0,1,118
117,0.944974405758317,39.017707508938884,-39.017707508938884,2.0,0,118
0,0.955,69.00490747415634,-69.00490747415634,2.0,1,119
1,0.9709286920076142,22.66715509423749,-22.66715509423749,2.0,1,119
2,0.966373324107446,54.305468975173746,-54.305468975173746,3.0,1,119
3,0.998,54.01981826452169,-54.01981826452169,2.0,2,119
4,1.0021823531876413,0.0,0.0,4.0,3,119
5,0.9899999999999998,66.69709398874335,-66.69709398874335,2.0,2,119
6,0.9891458077853373,24.95912555963367,-24.95912555963367,2.0,2,119
7,1.0149999999999997,31.112055244572417,-31.112055244572417,2.0,3,119
8,1.0429182051130939,0.0,0.0,2.0,4,119
9,1.0499999999999998,0.0,450.0,1.0,4,119
10,0.9842893091153335,86.17874369043582,-86.17874369043582,4.0,2,119
11,0.9900000000000003,64.17309435051982,20.82690564948018,7.0,2,119
12,0.9670408570389621,37.517525977475664,-37.517525977475664,2.0,1,119
13,0.9831028221671082,16.62060369546891,-16.62060369546891,2.0,2,119
14,0.9699999999999998,108.55369784893298,-108.55369784893298,5.0,1,119
15,0.9818322324836891,32.5630972824672,-32.5630972824672,2.0,2,119
16,0.9942535156030786,14.425968636416467,-14.425968636416467,5.0,2,119
17,0.9729999999999999,67.17341311020296,-67.17341311020296,2.0,1,119
18,0.9619999999999999,52.436456458107635,-52.436456458107635,4.0,1,119
19,0.9520108630923357,24.257685418744067,-24.257685418744067,2.0,1,119
20,0.9509385876580896,16.20563455131658,-16.20563455131658,2.0,1,119
21,0.9618867527707593,11.859601504634572,-11.859601504634572,2.0,1,119
22,0.9965425264548701,8.040713070678438,-8.040713070678438,4.0,2,119
23,0.992,17.241833902181117,-17.241833902181117,3.0,2,119
24,1.05,0.0,220.0,2.0,4,119
25,1.0150000000000001,0.0,314.0,1.0,3,119
26,0.9680000000000003,78.67736756173521,-78.67736756173521,4.0,1,119
27,0.960813108821503,20.23975643743125,-20.23975643743125,2.0,1,119
28,0.9625413572848428,30.232669042400076,-30.232669042400076,2.0,1,119
29,0.9806919981372904,0.0,0.0,3.0,2,119
30,0.9670000000000002,47.377663486352795,-40.377663486352795,3.0,1,119
31,0.9629999999999999,81.7855542082787,-81.7855542082787,5.0,1,119
32,0.9677180935214559,31.298095159334604,-31.298095159334604,2.0,1,119
33,0.9840000000000002,76.35749730437415,-76.35749730437415,4.0,2,119
34,0.9799680857531082,40.64739528581988,-40.64739528581988,2.0,1,119
35,0.9800000000000002,35.54435424874823,-35.54435424874823,2.0,2,119
36,0.9887621092696789,0.0,0.0,5.0,2,119
37,0.9485733065807135,0.0,0.0,2.0,0,119
38,0.9685302141651624,34.184478709192035,-34.184478709192035,2.0,1,119
39,0.9699999999999999,77.33631785333375,-77.33631785333375,4.0,1,119
40,0.9652421345586214,47.78199272330136,-47.78199272330136,2.0,1,119
41,0.985,109.79287945744316,-109.79287945744316,4.0,2,119
42,0.9681714562658965,23.672443961511103,-23.672443961511103,2.0,1,119
43,0.9712177555891615,19.149944759296837,-19.149944759296837,2.0,1,119
44,0.975271642800454,66.28150939421624,-66.28150939421624,3.0,1,119
45,1.0050000000000003,32.15933510556772,-13.15933510556772,3.0,3,119
46,1.0063959354014054,40.01402364640189,-40.01402364640189,3.0,3,119
47,1.0198823562818333,24.70127056219932,-24.70127056219932,2.0,3,119
48,1.0249999999999995,107.65853164659946,96.34146835340054,12.0,4,119
49,0.998488490377523,23.79886672796081,-23.79886672796081,2.0,2,119
50,0.9498395645266041,20.410649408237433,-20.410649408237433,3.0,0,119
51,0.9298043926680778,20.255640296022865,-20.255640296022865,2.0,0,119
52,0.8984721944088584,28.917108463757227,-28.917108463757227,2.0,0,119
53,0.9550000000000001,135.20989252589874,-87.20989252589874,6.0,1,119
54,0.9520000000000001,85.88997885111547,-85.88997885111547,3.0,1,119
55,0.954,97.69951400733125,-97.69951400733125,6.0,1,119
56,0.9682477025425353,16.280387092768784,-16.280387092768784,2.0,1,119
57,0.9486741739488088,15.588878273986492,-15.588878273986492,2.0,0,119
58,0.9849999999999999,320.3219240828747,-165.32192408287472,6.0,2,119
59,0.9927019159119065,95.2827835642784,-95.2827835642784,3.0,2,119
60,0.9950000000000002,0.0,160.0,3.0,2,119
61,0.9980000000000002,96.07519121384902,-96.07519121384902,4.0,2,119
62,0.9658700071016101,0.0,0.0,1.0,1,119
63,0.9813858018214474,0.0,0.0,2.0,2,119
64,1.005,0.0,391.0,2.0,3,119
65,1.0500000000000003,49.00504896723706,342.99495103276297,4.0,4,119
66,1.0185313245770609,34.13559725317084,-34.13559725317084,2.0,3,119
67,0.9964744427308703,0.0,0.0,0.0,2,119
68,1.035,0.0,0.0,5.0,4,119
69,0.9840000000000003,84.17563066760252,-84.17563066760252,5.0,2,119
70,0.9860045020462695,0.0,0.0,3.0,2,119
71,0.98,15.780268737142269,-15.780268737142269,2.0,2,119
72,0.9909999999999999,7.511130846014725,-7.511130846014725,1.0,2,119
73,0.9580000000000001,87.08963538065171,-87.08963538065171,2.0,1,119
74,0.9608193525858473,63.82029416571605,-63.82029416571605,5.0,1,119
75,0.9429999999999997,84.95413690764465,-84.95413690764465,2.0,0,119
76,1.0059999999999998,74.71827582577096,-74.71827582577096,7.0,3,119
77,1.0027192900202884,83.37709396746648,-83.37709396746648,2.0,3,119
78,1.0085968642873682,44.436969301397916,-44.436969301397916,2.0,3,119
79,1.04,154.39802584837255,322.6019741516275,7.0,4,119
80,0.981584419040625,0.0,0.0,0.0,2,119
81,0.9855862143831132,65.97985104112783,-65.97985104112783,3.0,2,119
82,0.9827777591556417,26.585546155126835,-26.585546155126835,3.0,2,119
83,0.9791472523449068,12.817515002013618,-12.817515002013618,2.0,1,119
84,0.9850000000000002,31.455451710887075,-31.455451710887075,5.0,2,119
85,0.9826074970025529,23.597913574255237,-23.597913574255237,1.0,2,119
86,1.0150000000000001,0.0,4.0,0.0,3,119
87,0.9872063642673153,55.0808337499017,-55.0808337499017,2.0,2,119
88,1.0049999999999997,0.0,607.0,6.0,3,119
89,0.9850000000000003,195.25746616122862,-195.25746616122862,3.0,2,119
90,0.98,12.409465890747756,-12.409465890747756,2.0,2,119
91,0.9899999999999999,75.02810393657947,-75.02810393657947,7.0,2,119
92,0.984144649835751,13.60331137925419,-13.60331137925419,2.0,2,119
93,0.9877406465520325,38.09242916940735,-38.09242916940735,5.0,2,119
94,0.9773768839004453,51.39104794606615,-51.39104794606615,2.0,1,119
95,0.9901188764274496,46.54117255595121,-46.54117255595121,5.0,2,119
96,1.00897291958653,17.88576010249192,-17.88576010249192,2.0,3,119
97,1.0197289308483897,41.186724846004275,-41.186724846004275,2.0,3,119
98,1.0099999999999998,48.51933991442973,-48.51933991442973,2.0,3,119
99,1.0170000000000001,43.70348057593199,208.296519424068,8.0,3,119
100,0.9893710425043012,27.77900125503767,-27.77900125503767,2.0,2,119
101,0.9859959896285891,6.283437774881166,-6.283437774881166,2.0,2,119
102,1.01,31.550899161632724,8.449100838367276,4.0,3,119
103,0.9710000000000002,51.290955072879285,-51.290955072879285,3.0,1,119
104,0.965,34.16604329076462,-34.16604329076462,5.0,1,119
105,0.9590964816807362,50.263954497997815,-50.263954497997815,3.0,1,119
106,0.9520000000000002,68.31542787758842,-68.31542787758842,2.0,1,119
107,0.9655760395172236,2.3888519372195374,-2.3888519372195374,2.0,1,119
108,0.9663370121905941,9.946493559436087,-9.946493559436087,2.0,1,119
109,0.9729999999999999,50.79732363503126,-50.79732363503126,4.0,1,119
110,0.98,0.0,36.0,1.0,2,119
111,0.9749999999999999,85.88448577936444,-85.88448577936444,1.0,1,119
112,0.9930000000000001,6.608762347363308,-6.608762347363308,2.0,2,119
113,0.9597649781035987,9.295752317098648,-9.295752317098648,2.0,1,119
114,0.9596719886830887,24.862901844510056,-24.862901844510056,2.0,1,119
115,1.0049999999999997,211.65401820580973,-211.65401820580973,0.0,3,119
116,0.9727037656830899,22.88421215710511,-22.88421215710511,1.0,1,119
117,0.9448245053728007,42.46551028429044,-42.46551028429044,2.0,0,119
0,0.9549999999999998,56.66758918428383,-56.66758918428383,2.0,1,120
1,0.9386065479855222,23.9441383343446,-23.9441383343446,2.0,0,120
2,0.9664083090733401,47.43193327175457,-47.43193327175457,3.0,1,120
3,0.9980000000000001,49.69587914322432,-49.69587914322432,2.0,2,120
4,1.0020922759690711,0.0,0.0,4.0,3,120
5,0.99,71.75257933246158,-71.75257933246158,2.0,2,120
6,0.9891814230319842,23.129708515697246,-23.129708515697246,2.0,2,120
7,1.0149999999999997,31.20396085843944,-31.20396085843944,2.0,3,120
8,1.0429182051130939,0.0,0.0,2.0,4,120
9,1.05,0.0,450.0,1.0,4,120
10,0.983958002689952,88.34091609058314,-88.34091609058314,4.0,2,120
11,0.99,56.747270513656964,28.252729486343036,7.0,2,120
12,0.9650303322537565,46.59125647588864,-46.59125647588864,2.0,1,120
13,0.9830513139960438,17.21229188956148,-17.21229188956148,2.0,2,120
14,0.9699999999999996,107.68853035443632,-107.68853035443632,5.0,1,120
15,0.9819735154687154,32.92910192525463,-32.92910192525463,2.0,2,120
16,0.9942561594894619,13.727734728776385,-13.727734728776385,5.0,2,120
17,0.973,75.9917834369006,-75.9917834369006,2.0,1,120
18,0.9620000000000001,51.55291010852998,-51.55291010852998,4.0,1,120
19,0.9517189823032742,21.826040619350877,-21.826040619350877,2.0,1,120
20,0.9501954926009113,15.594981052645181,-15.594981052645181,2.0,1,120
21,0.9607652240054659,13.264636398725138,-13.264636398725138,2.0,1,120
22,0.9962664789427671,8.215721491878414,-8.215721491878414,4.0,2,120
23,0.9920000000000001,14.770011467343453,-14.770011467343453,3.0,2,120
24,1.05,0.0,220.0,2.0,4,120
25,1.0149999999999997,0.0,314.0,1.0,3,120
26,0.9680000000000001,90.65660625580774,-90.65660625580774,4.0,1,120
27,0.9601302114175436,21.65509123907986,-21.65509123907986,2.0,1,120
28,0.9626996458424226,28.673742500407016,-28.673742500407016,2.0,1,120
29,0.9800440695931074,0.0,0.0,3.0,2,120
30,0.9670000000000001,59.7143301954637,-52.7143301954637,3.0,1,120
31,0.9630000000000002,76.14872719723158,-76.14872719723158,5.0,1,120
32,0.9675282707259395,31.692117817819543,-31.692117817819543,2.0,1,120
33,0.984,70.22054359456,-70.22054359456,4.0,2,120
34,0.9799257695045072,41.76285028684776,-41.76285028684776,2.0,1,120
35,0.98,37.945742778403016,-37.945742778403016,2.0,2,120
36,0.9886490148963699,0.0,0.0,5.0,2,120
37,0.9478930661368402,0.0,0.0,2.0,0,120
38,0.968580209447811,33.047595149543255,-33.047595149543255,2.0,1,120
39,0.9699999999999999,73.54579297477981,-73.54579297477981,4.0,1,120
40,0.9659244528137043,43.137963903403076,-43.137963903403076,2.0,1,120
41,0.9850000000000002,130.63657293767477,-130.63657293767477,4.0,2,120
42,0.9684489503459154,24.389218627282876,-24.389218627282876,2.0,1,120
43,0.9729911921012747,18.10447044745008,-18.10447044745008,2.0,1,120
44,0.9775532489113321,58.58855395831978,-58.58855395831978,3.0,1,120
45,1.0049999999999994,31.65718446498501,-12.657184464985011,3.0,3,120
46,1.0035050946417865,43.915774286115315,-43.915774286115315,3.0,3,120
47,1.0201443289862782,23.438937434408174,-23.438937434408174,2.0,4,120
48,1.0249999999999997,115.60449193505241,88.39550806494759,12.0,4,120
49,0.9992750477126915,18.729728638290815,-18.729728638290815,2.0,2,120
50,0.9613686562467028,22.350440184882775,-22.350440184882775,3.0,1,120
51,0.9505725829801619,24.58651018320172,-24.58651018320172,2.0,1,120
52,0.9427349714582323,25.609164673887417,-25.609164673887417,2.0,0,120
53,0.9550000000000002,153.70468841851678,-105.70468841851678,6.0,1,120
54,0.9520000000000002,86.6477205342942,-86.6477205342942,3.0,1,120
55,0.9540000000000003,105.90317178085425,-105.90317178085425,6.0,1,120
56,0.9686270857503305,14.224303383081295,-14.224303383081295,2.0,1,120
57,0.9552759640404491,15.226130936664088,-15.226130936664088,2.0,1,120
58,0.9850000000000001,330.50975290959974,-175.50975290959974,6.0,2,120
59,0.9924034976821609,107.6371120396984,-107.6371120396984,3.0,2,120
60,0.9949999999999999,0.0,160.0,3.0,2,120
61,0.998,97.25789334358204,-97.25789334358204,4.0,2,120
62,0.9649176282944352,0.0,0.0,1.0,1,120
63,0.9805779454539779,0.0,0.0,2.0,2,120
64,1.005,0.0,391.0,2.0,3,120
65,1.0499999999999998,52.24484188214822,339.7551581178518,4.0,4,120
66,1.018123143262391,35.92374972540699,-35.92374972540699,2.0,3,120
67,0.9959843644503658,0.0,0.0,0.0,2,120
68,1.035,0.0,0.0,5.0,4,120
69,0.9840000000000002,78.3104634869689,-78.3104634869689,5.0,2,120
70,0.9858779574485087,0.0,0.0,3.0,2,120
71,0.9799999999999996,15.000467015165448,-15.000467015165448,2.0,1,120
72,0.9910000000000004,8.183804396504094,-8.183804396504094,1.0,2,120
73,0.958,82.61060818745685,-82.61060818745685,2.0,1,120
74,0.9608133924672424,56.51277888990056,-56.51277888990056,5.0,1,120
75,0.9429999999999996,94.31118154030204,-94.31118154030204,2.0,0,120
76,1.006,73.21331579777174,-73.21331579777174,7.0,3,120
77,1.0022277123704981,96.40737293403939,-96.40737293403939,2.0,3,120
78,1.0082163501093258,44.98588442581989,-44.98588442581989,2.0,3,120
79,1.04,173.87727352101916,303.12272647898084,7.0,4,120
80,0.9811995370658879,0.0,0.0,0.0,2,120
81,0.9852417275643989,69.36788673557757,-69.36788673557757,3.0,2,120
82,0.98316448420699,22.721179472433555,-22.721179472433555,3.0,2,120
83,0.9794679923192394,12.311019046468845,-12.311019046468845,2.0,1,120
84,0.985,28.547812520531004,-28.547812520531004,5.0,2,120
85,0.9816938084862658,27.24197286815054,-27.24197286815054,1.0,2,120
86,1.0150000000000003,0.0,4.0,0.0,3,120
87,0.9871781203248993,57.98563766953609,-57.98563766953609,2.0,2,120
88,1.0049999999999997,0.0,607.0,6.0,3,120
89,0.9850000000000001,192.5593502736856,-192.5593502736856,3.0,2,120
90,0.9800000000000001,12.74559209021686,-12.74559209021686,2.0,2,120
91,0.9900000000000002,90.07481830509138,-90.07481830509138,7.0,2,120
92,0.9848080159874284,13.63866983552336,-13.63866983552336,2.0,2,120
93,0.9880459115354987,38.80123180619769,-38.80123180619769,5.0,2,120
94,0.9768885132394999,57.69626714617168,-57.69626714617168,2.0,1,120
95,0.9897861875127625,47.968545239135004,-47.968545239135004,5.0,2,120
96,1.0083812914600014,20.838838260293702,-20.838838260293702,2.0,3,120
97,1.0197793650963822,43.49852471117804,-43.49852471117804,2.0,3,120
98,1.01,54.67478570988027,-54.67478570988027,2.0,3,120
99,1.017,49.483208317512414,202.5167916824876,8.0,3,120
100,0.9910395050243229,25.518175640350137,-25.518175640350137,2.0,2,120
101,0.988962568177207,6.3402881585445385,-6.3402881585445385,2.0,2,120
102,1.01,29.538417659433627,10.461582340566373,4.0,3,120
103,0.9710000000000001,43.16968338115587,-43.16968338115587,3.0,1,120
104,0.9650000000000001,38.33625972333636,-38.33625972333636,5.0,1,120
105,0.9587676749269913,57.24175098287839,-57.24175098287839,3.0,1,120
106,0.9519999999999998,55.610593493541735,-55.610593493541735,2.0,1,120
107,0.9657496314075813,2.4480952043579527,-2.4480952043579527,2.0,1,120
108,0.9665449889172613,9.149722345195046,-9.149722345195046,2.0,1,120
109,0.9730000000000003,44.956258591304156,-44.956258591304156,4.0,1,120
110,0.9799999999999999,0.0,36.0,1.0,1,120
111,0.9749999999999998,85.25652009773911,-85.25652009773911,1.0,1,120
112,0.993,6.653067273921321,-6.653067273921321,2.0,2,120
113,0.9597499878825408,9.819896130850655,-9.819896130850655,2.0,1,120
114,0.9596818505602767,24.369654063627696,-24.369654063627696,2.0,1,120
115,1.0050000000000003,253.49091774669395,-253.49091774669395,0.0,3,120
116,0.9709484571008508,27.29772380319696,-27.29772380319696,1.0,1,120
117,0.9449428713825994,38.39521844077492,-38.39521844077492,2.0,0,120
0,0.9550000000000004,68.01267123030169,-68.01267123030169,2.0,1,121
1,0.9704981958668029,26.277366541164632,-26.277366541164632,2.0,1,121
2,0.9668276453231914,48.86697354957018,-48.86697354957018,3.0,1,121
3,0.9980000000000003,54.21498893526823,-54.21498893526823,2.0,2,121
